CustomerID,Gender,Age,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C04901,Male,41.0,0,No,No,31,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,64.71,2167.26,No
C06990,Male,41.0,0,Yes,Yes,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,38.94,157.37,No
C01448,Male,38.0,0,Yes,No,13,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer,80.04,971.22,No
C06779,Female,34.0,0,No,No,15,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,53.14,774.14,Yes
C03524,Female,31.0,0,No,No,39,No,No phone service,Fiber optic,No,No,No,Yes,No,No,One year,No,Credit card,56.21,2370.78,Yes
C05823,Female,42.0,0,Yes,No,34,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Bank transfer,65.7,2335.76,No
C00593,Female,48.0,0,Yes,No,19,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.44,1042.92,Yes
C00575,Female,45.0,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card,92.72,6321.48,No
C00320,Male,57.0,0,Yes,Yes,38,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,63.92,2435.67,No
C05399,Female,55.0,0,Yes,No,56,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,78.78,4514.7,No
C06103,Female,30.0,0,No,No,15,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,77.03,1275.99,No
C05106,Male,46.0,0,No,Yes,43,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,83.45,3467.94,No
C01611,Female,46.0,0,Yes,Yes,0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer,93.18,171.28,No
C01572,Female,51.0,0,Yes,No,36,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,One year,No,Electronic check,67.03,2903.21,No
C03103,Female,69.0,1,Yes,Yes,49,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer,55.17,2735.73,Yes
C06995,Male,57.0,0,Yes,No,26,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Credit card,58.35,1470.62,No
C01265,Male,24.0,0,Yes,No,25,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,93.81,2533.86,Yes
C02903,Female,36.0,0,No,Yes,31,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.26,728.07,No
C00237,Female,37.0,0,Yes,Yes,27,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer,44.78,1313.27,Yes
C03022,Male,62.0,0,Yes,Yes,40,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,53.46,2292.23,Yes
C01701,Female,37.0,0,Yes,Yes,26,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,73.61,2087.92,No
C06303,Female,45.0,0,Yes,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,30.39,223.46,No
C01699,Male,18.0,0,Yes,No,10,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,20.11,327.48,No
C00420,Female,65.0,0,Yes,Yes,0,Yes,No,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Mailed check,61.21,4.97,No
C05538,Male,54.0,0,Yes,No,23,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,67.06,1772.05,Yes
C02985,Female,49.0,0,No,No,24,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,54.34,1497.57,Yes
C05804,Male,43.0,0,No,Yes,68,No,No phone service,DSL,No,No,No,Yes,No,No,Two year,No,Mailed check,43.91,3508.32,No
C04587,Female,50.0,0,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer,60.63,131.14,No
C03874,Male,50.0,0,No,No,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,37.64,1912.2,No
C03509,Male,68.0,1,No,Yes,7,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,60.04,447.6,Yes
C06622,Female,51.0,0,No,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,35.45,2058.37,No
C03505,Male,30.0,0,No,No,28,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card,60.14,1927.35,No
C07120,Female,25.0,0,No,No,0,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,71.64,111.18,Yes
C01455,Female,37.0,0,No,No,38,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Bank transfer,76.8,3462.8,No
C06350,Male,73.0,1,No,Yes,20,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,No,Bank transfer,60.98,1248.44,No
C00343,Female,34.0,0,No,No,54,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,60.0,2870.72,No
C05386,Male,54.0,0,Yes,Yes,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,23.23,1196.38,No
C01806,Female,55.0,0,No,No,0,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,47.63,1.1,No
C06320,Female,40.0,0,Yes,No,59,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,No,Electronic check,56.9,3530.71,No
C03391,Male,56.0,0,Yes,No,8,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,60.26,522.36,No
C01342,Female,40.0,0,No,No,11,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,59.95,715.09,No
C06086,Female,32.0,0,Yes,No,27,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Electronic check,62.08,1678.47,No
C04699,Female,40.0,0,No,No,43,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card,63.88,2891.8,Yes
C04818,Male,51.0,0,No,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,45.71,672.75,No
C00458,Female,18.0,0,No,No,66,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,83.9,5242.16,No
C05165,Male,56.0,0,Yes,No,41,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,60.76,2847.57,Yes
C06979,Male,32.0,0,No,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card,30.83,163.98,No
C00123,Female,64.0,0,No,No,25,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,64.78,1877.18,Yes
C03316,Female,38.0,0,No,No,22,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,56.44,1344.41,Yes
C05404,Female,51.0,0,Yes,Yes,19,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,65.36,1219.31,Yes
C05734,Male,41.0,0,No,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,24.61,1752.01,No
C04630,Female,30.0,0,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,29.47,583.37,No
C05368,Female,34.0,0,No,No,22,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Credit card,70.41,1462.75,No
C04161,Female,45.0,0,No,Yes,27,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,82.76,2408.37,No
C03684,Female,45.0,0,Yes,No,36,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Bank transfer,53.86,2005.4,No
C05406,Male,45.0,0,Yes,No,12,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,No,Bank transfer,41.68,625.63,No
C00557,Male,43.0,0,No,Yes,8,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,78.47,742.4,Yes
C06773,Male,51.0,0,No,No,32,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Credit card,60.12,1869.55,Yes
C01032,Female,49.0,0,No,No,33,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer,19.33,757.32,No
C00734,Male,48.0,0,Yes,No,52,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Credit card,70.54,3241.8,No
C07098,Male,18.0,0,No,Yes,4,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,52.48,242.2,Yes
C03115,Female,52.0,0,Yes,Yes,6,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Electronic check,60.43,472.71,Yes
C02762,Male,43.0,0,No,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,38.91,1131.11,No
C05685,Female,57.0,0,Yes,Yes,0,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,58.8,85.9,No
C05665,Male,28.0,0,No,No,23,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,56.08,1260.86,No
C04618,Female,61.0,0,Yes,Yes,4,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card,50.38,301.78,No
C04360,Male,49.0,0,No,No,39,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer,61.13,2930.35,No
C05604,Female,74.0,1,No,Yes,37,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card,82.6,3025.4,No
C04692,Female,72.0,1,Yes,No,27,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,58.72,1550.94,Yes
C01536,Female,37.0,0,No,Yes,19,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Credit card,42.16,918.45,No
C06523,Female,38.0,0,Yes,No,9,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,74.23,686.45,Yes
C00505,Male,36.0,0,No,Yes,40,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,72.07,3164.15,Yes
C00230,Female,26.0,0,No,No,1,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,90.67,166.1,Yes
C01034,Female,34.0,0,Yes,No,38,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card,69.12,2863.62,No
C04482,Male,40.0,0,No,No,30,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,59.33,2026.86,Yes
C02016,Female,50.0,0,Yes,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,30.36,1607.33,No
C00882,Male,44.0,0,Yes,No,11,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,74.89,867.49,No
C07197,Male,34.0,0,Yes,No,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,23.98,1511.93,No
C05447,Male,41.0,0,No,No,54,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Credit card,59.21,3238.28,No
C04508,Female,61.0,0,Yes,No,0,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,54.665,121.91,Yes
C03007,Female,46.0,0,Yes,No,5,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card,62.05,332.46,Yes
C05002,Male,56.0,0,No,Yes,29,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,71.64,2011.53,No
C04406,Male,51.0,0,No,Yes,0,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card,56.37,104.23,No
C05661,Male,60.0,0,No,No,0,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,40.63,106.03,Yes
C00021,Male,32.0,0,No,No,0,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,62.3,18.7,Yes
C06703,Male,30.0,0,Yes,No,57,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Electronic check,68.55,3938.65,No
C04448,Female,47.0,0,Yes,Yes,14,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,67.84,883.97,No
C06835,Male,47.0,0,Yes,No,19,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer,67.66,1312.44,No
C06611,Male,27.0,0,Yes,No,67,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Credit card,60.24,3626.99,No
C00914,Female,18.0,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,65.87,273.39,Yes
C06367,Male,32.0,0,No,No,0,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,71.08,135.88,No
C05690,Male,34.0,0,No,No,0,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,46.92,164.56,Yes
C00637,Male,47.0,0,No,No,0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer,93.43,39.02,Yes
C03194,Female,37.0,0,No,No,18,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Credit card,69.16,1174.33,No
C00632,Female,37.0,0,No,No,19,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,No,Electronic check,58.45,1093.06,No
C04027,Female,62.0,0,Yes,Yes,65,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Bank transfer,77.31,5660.5,No
C07057,Female,45.0,0,No,No,30,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Electronic check,84.14,2588.98,No
C03519,Female,51.0,0,No,Yes,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,26.47,509.38,No
C02673,Male,27.0,0,No,No,54,Yes,No,DSL,No,No,No,No,Yes,No,Two year,No,Bank transfer,49.23,2831.24,No
C03400,Male,55.0,0,No,No,5,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,85.16,563.89,Yes
C05493,Male,47.0,0,Yes,No,43,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer,63.95,2821.28,No
C06049,Female,48.0,0,No,Yes,30,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,54.74,1714.75,No
C04165,Male,66.0,1,Yes,Yes,1,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer,78.18,99.45,No
C02826,Male,40.0,0,No,No,32,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card,55.55,1896.64,No
C02626,Female,52.0,0,Yes,No,19,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card,86.09,1491.44,Yes
C05590,Female,52.0,0,No,Yes,57,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.0,1124.37,No
C03172,Female,32.0,0,No,No,26,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer,66.88,1587.59,Yes
C06358,Female,37.0,0,Yes,No,67,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,50.06,3443.33,No
C07036,Female,71.0,1,Yes,Yes,56,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,60.91,3485.61,Yes
C00509,Male,31.0,0,No,No,21,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,53.11,1034.83,Yes
C02948,Male,20.0,0,No,No,32,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,62.89,2379.57,No
C00430,Female,60.0,0,Yes,No,6,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,55.98,452.74,Yes
C00214,Female,60.0,0,Yes,Yes,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,30.01,569.27,No
C05975,Female,46.0,0,No,Yes,0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card,85.9,70.68,No
C04885,Female,34.0,0,No,No,18,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer,57.79,1016.9,Yes
C00493,Male,23.0,0,No,No,54,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,No,Bank transfer,55.09,2744.01,No
C01063,Male,66.0,1,Yes,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,23.23,472.46,No
C02093,Female,28.0,0,Yes,No,23,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,61.88,1621.09,No
C00005,Male,49.0,0,Yes,No,72,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Credit card,66.93,4682.34,No
C02785,Female,28.0,0,Yes,Yes,0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,18.41,161.3,Yes
C03077,Female,35.0,0,No,No,18,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,92.67,1631.26,Yes
C06122,Female,25.0,0,No,No,25,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card,60.77,1351.93,No
C04179,Female,65.0,0,Yes,Yes,38,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer,80.8,3257.95,No
C00082,Male,35.0,0,Yes,No,15,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,69.58,1207.65,Yes
C02087,Male,29.0,0,No,No,52,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,54.665,2638.88,No
C04622,Male,80.0,1,Yes,Yes,34,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,32.44,1005.57,No
C06461,Female,29.0,0,No,No,42,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,62.84,2583.39,No
C00819,Female,24.0,0,No,No,26,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,No,Electronic check,44.99,1217.36,No
C06866,Female,27.0,0,No,No,0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,59.91,109.27,Yes
C06975,Female,64.0,0,No,No,16,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,42.93,742.88,No
C04709,Male,31.0,0,No,No,45,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card,63.24,3072.37,Yes
C06063,Male,50.0,0,No,No,21,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card,84.05,1821.53,Yes
C05883,Female,51.0,0,No,No,28,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,81.02,2316.33,No
C04643,Female,47.0,0,Yes,No,13,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card,81.7,1068.58,Yes
C00806,Female,80.0,1,Yes,Yes,0,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer,75.39,70.45,No
C05663,Male,45.0,0,No,Yes,25,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,53.29,1358.45,No
C04902,Female,42.0,0,No,No,16,No,No phone service,Fiber optic,Yes,No,No,No,No,No,One year,No,Bank transfer,55.56,977.0,No
C05930,Male,61.0,0,No,No,5,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,53.16,383.09,Yes
C03995,Male,60.0,0,Yes,No,7,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card,78.59,563.35,No
C02524,Male,54.0,0,No,No,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,40.38,690.14,No
C00577,Male,24.0,0,No,No,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,26.62,1324.63,No
C04639,Male,26.0,0,Yes,No,18,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,74.59,1405.55,No
C02692,Female,35.0,0,Yes,No,27,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,53.79,1622.72,Yes
C04013,Male,46.0,0,No,No,13,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,74.87,1205.48,No
C06192,Male,34.0,0,No,No,44,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Mailed check,57.36,2418.04,No
C06163,Female,28.0,0,No,Yes,14,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,93.67,1336.64,Yes
C05146,Male,69.0,1,Yes,No,18,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card,54.96,1208.23,No
C05287,Female,27.0,0,Yes,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card,39.47,1105.15,No
C00528,Male,45.0,0,No,No,42,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Credit card,65.09,2855.28,No
C03584,Male,55.0,0,Yes,No,36,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,No,Mailed check,54.67,1845.96,No
C06547,Male,42.0,0,No,No,32,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Bank transfer,64.06,2114.03,No
C00652,Male,37.0,0,Yes,No,42,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Electronic check,61.69,2462.18,No
C00589,Female,37.0,0,No,No,15,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,No,Mailed check,52.42,812.58,No
C06401,Female,32.0,0,Yes,No,63,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,72.78,4061.35,No
C00828,Male,67.0,1,Yes,No,30,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,Yes,Bank transfer,64.04,2185.88,Yes
C06471,Female,34.0,0,Yes,No,36,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,56.34,2025.58,No
C00515,Female,58.0,0,Yes,No,16,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer,78.1,1372.28,Yes
C03545,Male,52.0,0,Yes,No,41,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Bank transfer,52.4,2121.95,No
C07018,Male,52.0,0,No,No,0,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,85.49,152.28,No
C06967,Female,18.0,0,Yes,Yes,33,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card,54.66,2014.17,No
C01001,Female,53.0,0,No,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,29.37,1715.41,No
C04899,Female,63.0,0,No,Yes,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,30.41,1120.98,No
C00394,Male,36.0,0,Yes,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,329.81,No
C04501,Male,30.0,0,Yes,No,56,No,No phone service,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Credit card,49.85,2623.88,No
C07236,Male,50.0,0,No,No,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,34.15,846.61,No
C00551,Male,73.0,1,Yes,Yes,49,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer,88.7,4684.5,No
